a_sex,year,ahe08
2,2008,21.63461494
1,2008,43.26922989
1,2008,33.65384674
2,2008,21.97802162
1,2008,21.63461494
1,2008,27.88461494
1,2008,31.25
1,2008,25.72115326
2,2008,36.05769348
1,2008,32.77972031
2,2008,38.46218109
1,2008,2.884615421
1,2008,25.72115326
1,2008,20.67307663
2,2008,18.21862411
1,2008,31.25
1,2008,29.9145298
2,2008,13.94230747
2,2008,20.19230843
1,2008,23.50427437
2,2008,28.84615326
2,2008,12.01923084
1,2008,19.23077011
1,2008,42.69230652
1,2008,26.44230843
2,2008,27.64422989
1,2008,46.15384674
2,2008,24.51922989
1,2008,25
2,2008,18.11224556
1,2008,10.94674587
2,2008,19.7435894
1,2008,33.33333206
2,2008,28.84615326
1,2008,13.46153831
2,2008,20.67259598
1,2008,14.42307663
2,2008,16.82692337
1,2008,37.5
1,2008,21.15384674
2,2008,8.928571701
2,2008,11.92307663
1,2008,15.06410217
1,2008,18.58974266
1,2008,24.03846169
1,2008,33.75
2,2008,28.84615326
1,2008,28.84615326
2,2008,11.70568562
1,2008,23.55769157
2,2008,25.48077011
2,2008,7.692307472
1,2008,12.01923084
2,2008,28.84615326
1,2008,34.13461685
2,2008,21.2550602
1,2008,60
2,2008,31.25
1,2008,53.84615326
1,2008,38.46154022
2,2008,36.05769348
1,2008,33.65384674
2,2008,16.48351669
1,2008,20.19230843
2,2008,42.69230652
1,2008,28.84615326
2,2008,43.26922989
1,2008,33.84615326
1,2008,44.23077011
2,2008,13.46153831
1,2008,18.46153831
1,2008,64.90384674
1,2008,16.53846169
2,2008,33.65384674
1,2008,62.5
1,2008,28.84615326
1,2008,27.47252655
1,2008,10.09615421
2,2008,14.42307663
1,2008,24.51922989
1,2008,20.47720718
2,2008,17.57692337
1,2008,21.15384674
2,2008,7.01663208
1,2008,50
2,2008,16.82692337
2,2008,15.38461494
1,2008,13.02083302
2,2008,21.63461494
2,2008,20.67307663
1,2008,43.26922989
2,2008,31.25
2,2008,37.5
2,2008,28.84615326
1,2008,22.19278908
2,2008,15.38461494
1,2008,28.84615326
1,2008,16.15384674
1,2008,38.46154022
2,2008,12.5
1,2008,23.07692337
1,2008,38.46154022
2,2008,31.25
2,2008,7.699999809
1,2008,34.61538315
1,2008,3.557692289
2,2008,12.01923084
2,2008,15.38461494
1,2008,18.07692337
1,2008,24.03846169
2,2008,14.42307663
2,2008,11.1336031
1,2008,24.51922989
2,2008,20.19230843
1,2008,18.62745094
1,2008,4.567307472
2,2008,14.10256386
2,2008,14.90384579
2,2008,14.42307663
1,2008,31.25
1,2008,25
1,2008,24.03846169
1,2008,64.90384674
2,2008,26.44230843
1,2008,12.98076916
2,2008,13.46153831
2,2008,12.01923084
1,2008,28.84615326
1,2008,45.67307663
2,2008,20.19230843
2,2008,10.09615421
1,2008,28.84615326
2,2008,5.079825878
2,2008,14.23076916
2,2008,28.84615326
1,2008,20.48653793
1,2008,36.05769348
2,2008,29.32692337
2,2008,11.53846169
2,2008,24.03846169
1,2008,19.23077011
2,2008,13.67521381
1,2008,24.51922989
2,2008,22.11538506
1,2008,14.47854996
2,2008,10.2564106
2,2008,16.23931694
2,2008,13.46153831
1,2008,30.76922989
1,2008,19.71153831
1,2008,19.23077011
2,2008,24.03846169
1,2008,38.46154022
2,2008,16.34615326
1,2008,38.78622437
1,2008,18.02884674
2,2008,24.51922989
1,2008,31.25
1,2008,13.73626328
1,2008,16.82692337
1,2008,16.36538506
1,2008,24.03846169
2,2008,12.24489784
1,2008,13.84615421
2,2008,29.80769157
1,2008,34.61538315
2,2008,7.500999928
1,2008,7.692307472
2,2008,7.692307472
2,2008,20.19230843
1,2008,13.94230747
1,2008,24.51922989
2,2008,25.48077011
1,2008,16.82692337
1,2008,17.78846169
2,2008,23.07692337
2,2008,25
2,2008,25
1,2008,12.01923084
2,2008,39.63675308
1,2008,48.07692337
1,2008,28.84615326
1,2008,49.03845978
1,2008,28.52564049
2,2008,37.69230652
1,2008,10.03555584
2,2008,11.53846169
2,2008,8.974358559
2,2008,19.87179565
1,2008,36.85897446
1,2008,33.65384674
2,2008,48.07692337
1,2008,20.19230843
2,2008,19.23077011
2,2008,21.63461494
1,2008,27.88461494
2,2008,39.42307663
1,2008,21.6857605
1,2008,12.01923084
1,2008,19.23077011
2,2008,16.34615326
1,2008,10.41666698
1,2008,34.18803406
2,2008,10.57692337
1,2008,22.22222137
2,2008,40
1,2008,7.5
1,2008,22.1149044
2,2008,16.82692337
1,2008,28.84615326
1,2008,11.11111069
2,2008,16.99059868
1,2008,33.09481049
2,2008,18.13186836
2,2008,14.42307663
1,2008,15.38461494
2,2008,13.63636398
1,2008,14.42307663
1,2008,12.23776245
2,2008,14.79289913
1,2008,9.763313293
1,2008,17.78846169
2,2008,15.65934086
1,2008,20.94017029
1,2008,14.42307663
2,2008,10.57692337
2,2008,43.26922989
1,2008,27.47252655
2,2008,11.29807663
1,2008,23.07692337
1,2008,20.76922989
2,2008,14.42307663
1,2008,27.88461494
2,2008,13.31360912
1,2008,20.19230843
2,2008,16.66666603
2,2008,21.63461494
1,2008,28.84615326
1,2008,38.46154022
2,2008,14.17004013
2,2008,34.43649292
1,2008,21.63461494
2,2008,19.23077011
1,2008,14.9572649
1,2008,58
1,2008,31.25
1,2008,20.19230843
2,2008,28.84615326
1,2008,28.84615326
2,2008,25
1,2008,15.38461494
2,2008,24.03846169
1,2008,34.61538315
1,2008,19.23077011
2,2008,18.37606812
1,2008,43.26922989
2,2008,21.63461494
1,2008,39.90384674
2,2008,15.38461494
2,2008,18.50961494
2,2008,16.82692337
2,2008,24.15026855
1,2008,29.4871788
2,2008,51.61196518
1,2008,25.48077011
2,2008,5.494505405
1,2008,15.38461494
1,2008,16.82692337
1,2008,20.67307663
1,2008,31.25
2,2008,8.653845787
1,2008,8.284023285
2,2008,22.11538506
2,2008,4.945055008
1,2008,38.46154022
1,2008,11.83431911
2,2008,13.46153831
2,2008,15.38461494
2,2008,21.63461494
2,2008,12.5
1,2008,20.97902107
1,2008,10.35503006
2,2008,10
1,2008,25.76922989
1,2008,24.03846169
2,2008,24.03846169
1,2008,40.86538315
2,2008,16.82692337
2,2008,12.08791256
2,2008,24.03846169
2,2008,21.63461494
1,2008,36.05769348
2,2008,22.11538506
1,2008,18.79370689
2,2008,16.34615326
2,2008,23.07692337
1,2008,34.2857132
2,2008,20.5128212
2,2008,33.21678162
1,2008,32.05128098
2,2008,14.42307663
1,2008,18.26922989
1,2008,23.07692337
1,2008,18.88736343
2,2008,9.855769157
2,2008,22.59615326
1,2008,38.46154022
1,2008,11.53846169
1,2008,9.615385056
2,2008,11.53846169
1,2008,24.03846169
1,2008,28.84615326
2,2008,26.44230843
1,2008,8.012820244
2,2008,41.82692337
2,2008,34.61538315
2,2008,28.84615326
1,2008,9.615385056
1,2008,31.25
2,2008,14.42307663
2,2008,33.17307663
2,2008,34.69387817
1,2008,48.07692337
2,2008,12.5
1,2008,42.73504257
2,2008,30.76922989
2,2008,20.19230843
2,2008,24.61538506
2,2008,9.615385056
1,2008,25
1,2008,14.7435894
2,2008,37.09999847
2,2008,42.30769348
2,2008,21.9017086
1,2008,15.86538506
1,2008,34.18803406
1,2008,41.45299149
2,2008,17.30769157
1,2008,16.34615326
2,2008,21.875
1,2008,35.66433716
2,2008,21.63461494
2,2008,24.03846169
2,2008,12.60416698
1,2008,22.11538506
2,2008,17.30769157
1,2008,27.73668671
1,2008,43.13676453
1,2008,20.87179565
2,2008,26.44230843
1,2008,16.82692337
1,2008,40.86538315
2,2008,40.86538315
1,2008,21.67832184
2,2008,39.42307663
2,2008,15.86538506
2,2008,19.23077011
1,2008,31.53846169
2,2008,22.59615326
1,2008,38.46154022
2,2008,19.23077011
2,2008,19.23077011
1,2008,9.440559387
2,2008,16.10017967
1,2008,36.05769348
1,2008,36.05769348
2,2008,15.38461494
2,2008,20.19230843
2,2008,14.67611313
1,2008,21.6857605
1,2008,18.07692337
2,2008,24.03846169
1,2008,16.28959274
2,2008,17.54010773
2,2008,10.57692337
2,2008,14.03326416
1,2008,13.46153831
2,2008,15.38461494
1,2008,76.92308044
1,2008,31.25
1,2008,16.99463272
1,2008,29.03846169
2,2008,9.615385056
1,2008,31.46853065
2,2008,18.29268265
2,2008,13.46153831
1,2008,16.82692337
2,2008,17.58241844
2,2008,17.78846169
2,2008,12.01923084
2,2008,12.98076916
1,2008,26.44230843
1,2008,24.78632545
1,2008,27.88461494
1,2008,36.05769348
2,2008,13.46153831
2,2008,10.24038506
1,2008,28.84615326
1,2008,12.5
2,2008,18.26922989
2,2008,11.11111069
2,2008,27.98583031
2,2008,19.23077011
1,2008,13.46153831
2,2008,44.59134674
2,2008,23.21794891
1,2008,17.98077011
2,2008,17.06730843
2,2008,40.86538315
1,2008,28.84615326
2,2008,24.03846169
1,2008,9.615385056
1,2008,33.65384674
2,2008,31.25
1,2008,23.07692337
2,2008,24.03846169
1,2008,27.88461494
1,2008,38.46154022
2,2008,19.23077011
1,2008,18.02884674
1,2008,20.83333397
2,2008,15.86538506
2,2008,24.03846169
2,2008,12.98076916
2,2008,40.86538315
2,2008,26.70940208
1,2008,36.53845978
2,2008,31.25
1,2008,21.63461494
2,2008,22.11538506
1,2008,26.44230843
1,2008,19.71153831
2,2008,24.51922989
1,2008,31.2509613
1,2008,17.98077011
1,2008,25.10683823
2,2008,30.41144943
1,2008,26.62721825
2,2008,24.03846169
1,2008,34.61538315
1,2008,27.88461494
2,2008,17.1875
1,2008,23.07692337
1,2008,16.02564049
2,2008,9.615385056
2,2008,12.5
2,2008,16.9798069
2,2008,17.78846169
2,2008,12.98076916
2,2008,12.98076916
1,2008,33.17307663
1,2008,28.84615326
1,2008,12.5
2,2008,12.01923084
2,2008,12.5
2,2008,33.65384674
1,2008,45.67307663
1,2008,29.05982971
2,2008,18.75
2,2008,20.32966995
1,2008,13.33333302
2,2008,16.82692337
1,2008,14.52991486
2,2008,20.19230843
2,2008,23.50427437
1,2008,28.84615326
1,2008,17.52136803
2,2008,23.41346169
2,2008,14.42307663
2,2008,10.09615421
2,2008,16.82692337
2,2008,14.42307663
1,2008,26.44230843
2,2008,15.65934086
2,2008,15.38461494
1,2008,15.38461494
1,2008,13.84615421
1,2008,11.07692337
2,2008,26.1437912
1,2008,25.64102554
2,2008,18.26922989
1,2008,24.03846169
1,2008,16.22596169
1,2008,25.48077011
2,2008,32.05128098
1,2008,29.76190567
1,2008,26.92307663
2,2008,22.22222137
1,2008,15.38461494
2,2008,14.52991486
2,2008,18.26922989
2,2008,18.26922989
2,2008,12.65182209
1,2008,16.34615326
2,2008,22.59615326
1,2008,16.02564049
1,2008,23.07692337
2,2008,23.07692337
2,2008,12.01923084
1,2008,23.50427437
1,2008,34.18803406
1,2008,26.22377586
1,2008,16.82692337
1,2008,33.89422989
1,2008,41.66666794
2,2008,20.38461494
1,2008,42.39510345
2,2008,14.90384579
2,2008,10.76923084
1,2008,20.97902107
2,2008,15.38461494
1,2008,13.46153831
2,2008,15
2,2008,7.692307472
1,2008,21.92307663
2,2008,32.69230652
1,2008,42.30769348
2,2008,16.58653831
2,2008,19.69711494
2,2008,19.23077011
1,2008,45.67307663
2,2008,24.03846169
1,2008,16.02564049
2,2008,16.82692337
1,2008,26.44230843
2,2008,15.38461494
1,2008,24.03846169
1,2008,21.67832184
1,2008,14.61538506
2,2008,33.56643295
2,2008,4.006410122
2,2008,22.22222137
2,2008,9.615385056
2,2008,16.82692337
1,2008,34.23077011
1,2008,20.19230843
2,2008,26.20192337
1,2008,19.96318626
2,2008,3.846153736
1,2008,4.807692528
1,2008,9.575416565
1,2008,14.42307663
2,2008,16.82692337
1,2008,12.82051277
1,2008,10.0947113
2,2008,18.26922989
2,2008,18.80341911
2,2008,12.98076916
1,2008,20.38461494
1,2008,6.372549057
1,2008,6.372549057
2,2008,29.9145298
1,2008,25
2,2008,9.615385056
1,2008,25.64102554
2,2008,21.63461494
1,2008,36.29807663
2,2008,23.4375
2,2008,9.585897446
1,2008,30.76922989
1,2008,46.92307663
2,2008,17.78846169
1,2008,10.13986015
1,2008,13.46153831
1,2008,23.55769157
1,2008,24.03846169
1,2008,52.88461685
2,2008,17.30769157
2,2008,19.23077011
2,2008,31.25
2,2008,43.26922989
2,2008,17.30769157
1,2008,19.23077011
2,2008,7.211538315
1,2008,34.18803406
2,2008,38.46154022
1,2008,14.26113319
1,2008,29.80769157
2,2008,16.19230843
1,2008,26.44230843
1,2008,24.61538506
1,2008,15.28599644
1,2008,13.46153831
1,2008,9.615385056
1,2008,19.23077011
1,2008,21.97802162
1,2008,20.67307663
2,2008,21.15384674
2,2008,10.28571415
2,2008,18.75
2,2008,21.15384674
2,2008,21.15384674
1,2008,26.49572563
2,2008,33.17307663
2,2008,26.44230843
1,2008,15
1,2008,15.625
2,2008,17.66201973
2,2008,36.77884674
1,2008,12.02019215
2,2008,20.19230843
1,2008,24.03846169
2,2008,24.03846169
1,2008,10.57692337
2,2008,19.23077011
1,2008,27.77863312
2,2008,15.38461494
2,2008,17.09401703
2,2008,26.44230843
1,2008,40.86538315
1,2008,30.67765617
1,2008,34.61538315
2,2008,13.84615421
2,2008,25
1,2008,28.20512772
1,2008,19.23077011
2,2008,23.07692337
1,2008,16.02564049
1,2008,38.46154022
1,2008,37.5
2,2008,25
1,2008,12.01923084
1,2008,7.692307472
2,2008,34.61538315
1,2008,19.71153831
1,2008,36.63220978
2,2008,13.87788486
1,2008,19.23077011
1,2008,19.23077011
2,2008,19.71153831
2,2008,19.71153831
2,2008,16.82692337
1,2008,15.38461494
1,2008,34.61538315
2,2008,38.46154022
1,2008,45.67307663
2,2008,14.42307663
1,2008,32.90598297
1,2008,19.23077011
2,2008,17.30769157
2,2008,21.2550602
1,2008,44.23077011
2,2008,15.38461494
2,2008,9.616025925
2,2008,25
1,2008,31.70940208
1,2008,40.86538315
1,2008,19.23077011
2,2008,30.36437225
2,2008,19.23077011
2,2008,23.07692337
1,2008,28.64583397
2,2008,26.44230843
2,2008,4.807692528
2,2008,16.82692337
2,2008,19.23077011
2,2008,22.5
2,2008,21.63461494
2,2008,15.86538506
1,2008,4.992603779
1,2008,33.90673065
1,2008,34.18803406
1,2008,32.05128098
2,2008,43.26922989
1,2008,36.05769348
1,2008,42.30769348
1,2008,34.26573563
1,2008,15.86538506
2,2008,16.34615326
2,2008,28.84615326
2,2008,19.23077011
2,2008,26.44230843
2,2008,28.84615326
1,2008,22.64957237
1,2008,16.78321648
2,2008,16.10017967
1,2008,18.86094666
2,2008,11.1888113
1,2008,16.34615326
2,2008,20.67307663
2,2008,27.42307663
1,2008,19.85577011
1,2008,24.03846169
1,2008,17.8571434
1,2008,15.81196594
1,2008,11.1888113
1,2008,28.84615326
1,2008,32.47863388
1,2008,12.5
2,2008,9.615385056
1,2008,72.11538696
2,2008,11.53846169
2,2008,25
2,2008,21.875
1,2008,20.43269157
2,2008,16.82692337
1,2008,22.52747345
1,2008,3.365384579
1,2008,12.77923107
1,2008,43.26922989
2,2008,17.78846169
1,2008,18.91025734
1,2008,31.73077011
1,2008,32.69230652
1,2008,28.21196556
1,2008,15.96153831
2,2008,26.44230843
2,2008,11.92307663
2,2008,12.98076916
1,2008,25
2,2008,13.94230747
1,2008,22.11538506
2,2008,27.97202873
1,2008,19.87179565
2,2008,12.01923084
1,2008,17.30846214
2,2008,21.15480804
2,2008,16.92708397
2,2008,16.82692337
2,2008,17.03296661
2,2008,16.48351669
2,2008,17.30769157
1,2008,24.03846169
2,2008,13.46153831
2,2008,15.86538506
2,2008,11.04423046
2,2008,21.20192337
1,2008,24.03846169
2,2008,14.42307663
2,2008,19.23077011
1,2008,6.610577106
1,2008,17.77649498
2,2008,9.615385056
2,2008,17.78846169
1,2008,16.82692337
2,2008,9.615385056
2,2008,22.83653831
2,2008,8.653845787
2,2008,38.33333206
1,2008,25
1,2008,20
2,2008,7.797202587
1,2008,9.41915226
1,2008,8.413461685
1,2008,29.572649
2,2008,7.692307472
2,2008,16.58653831
2,2008,14.9572649
2,2008,10.1214571
1,2008,22.59615326
2,2008,20.19230843
1,2008,25
1,2008,23.79807663
1,2008,29.12087822
1,2008,36.05769348
2,2008,24.29149818
2,2008,30.04807663
2,2008,15.05016708
2,2008,19.23077011
2,2008,17.78846169
2,2008,12.5
1,2008,18.79370689
1,2008,27.88461494
2,2008,17.8571434
1,2008,38.46154022
2,2008,16.88555336
1,2008,25
2,2008,11.53846169
1,2008,17
1,2008,34.18803406
2,2008,20
1,2008,22.5
2,2008,24.03846169
2,2008,11.96581173
2,2008,19.23077011
2,2008,23.50427437
1,2008,27.77777863
2,2008,31.25
1,2008,10
2,2008,16.34615326
1,2008,23.66863823
1,2008,24.03846169
2,2008,22.59615326
1,2008,24.03846169
1,2008,18.1875
1,2008,35.41827011
1,2008,24.03846169
1,2008,24.03846169
1,2008,27.88461494
2,2008,18.80341911
1,2008,14.42307663
2,2008,21.36752129
2,2008,16.34615326
2,2008,12.01923084
1,2008,35.67307663
1,2008,29.4871788
2,2008,16.34615326
1,2008,10.89743614
2,2008,12.98076916
2,2008,13.75
1,2008,15
2,2008,13.73626328
1,2008,36.05769348
1,2008,28.84615326
2,2008,22.80858612
1,2008,20.19230843
1,2008,24.78632545
1,2008,22.30769157
2,2008,10.76923084
1,2008,12.5
2,2008,14.42307663
2,2008,12.98076916
1,2008,13.46153831
2,2008,16.34615326
2,2008,14.63675213
1,2008,9.895833015
1,2008,19.23077011
2,2008,12.52236176
1,2008,21.6857605
2,2008,42.73504257
1,2008,21.63461494
1,2008,16.02564049
2,2008,25.28846169
1,2008,13.22115421
2,2008,18.22115326
2,2008,8.547008514
2,2008,11.05769253
1,2008,15
2,2008,6.730769157
2,2008,12.5
1,2008,25
1,2008,9.615385056
2,2008,9.615385056
1,2008,28.84615326
1,2008,14.66346169
2,2008,21.63461494
1,2008,23.07692337
2,2008,17.78846169
1,2008,19.05594444
2,2008,32.69230652
2,2008,25
2,2008,21.63461494
1,2008,26.44230843
2,2008,13.94230747
1,2008,24.4755249
2,2008,24.03846169
2,2008,7.451922894
1,2008,32.05128098
2,2008,13.46153831
1,2008,13.55769253
1,2008,9.340659142
1,2008,19.23077011
1,2008,17.30769157
1,2008,15
1,2008,9.171597481
2,2008,20.12522316
2,2008,11.1336031
2,2008,11.76470566
2,2008,18.26922989
1,2008,17.30769157
2,2008,15.38461494
2,2008,17.04545403
2,2008,8.653845787
1,2008,13.71794891
2,2008,17.30769157
2,2008,9.42307663
2,2008,9.588461876
2,2008,14.61538506
1,2008,12.01923084
2,2008,10.76923084
2,2008,10.68376064
1,2008,42.73504257
1,2008,48.07692337
2,2008,17.30769157
1,2008,31.24423027
2,2008,12.58741283
1,2008,16.02564049
2,2008,10
1,2008,18.02884674
1,2008,13.46153831
2,2008,22.26720619
2,2008,22.43589783
2,2008,8.928571701
1,2008,14.42307663
2,2008,14.42307663
1,2008,10.35503006
2,2008,19.23077011
2,2008,21.9017086
2,2008,16.82644272
2,2008,11.53846169
1,2008,22.35625076
2,2008,24.51922989
2,2008,7.692307472
1,2008,23.55769157
1,2008,12.98076916
1,2008,29.80769157
1,2008,29.80769157
2,2008,24.72527504
2,2008,23.55769157
2,2008,23.55769157
2,2008,13.94230747
1,2008,21.63461494
1,2008,25
2,2008,21.97802162
2,2008,14.61538506
2,2008,17.01922989
2,2008,17.58241844
2,2008,21.63461494
1,2008,19.23077011
2,2008,3.846153736
2,2008,11.53846169
2,2008,12.01923084
2,2008,10.57692337
2,2008,11.5
1,2008,8.653845787
2,2008,12.5
2,2008,10.57692337
2,2008,15.625
1,2008,15.10416698
1,2008,18.88888931
2,2008,24.65483284
1,2008,24.03846169
2,2008,21.15384674
2,2008,9.615385056
1,2008,25
1,2008,12.98076916
2,2008,26.44230843
2,2008,17.30769157
2,2008,15.38461494
1,2008,36.53845978
1,2008,24.03846169
1,2008,27.2435894
2,2008,14.9572649
1,2008,23.55769157
1,2008,31.25
2,2008,16.82692337
2,2008,17.06730843
1,2008,18.3150177
2,2008,11.25
1,2008,38.46154022
1,2008,22.18934822
2,2008,25.64102554
2,2008,23.07692337
1,2008,25.96153831
2,2008,18.26922989
2,2008,23.07692337
2,2008,28.84615326
2,2008,41.34615326
1,2008,28.84615326
2,2008,15
1,2008,48.07692337
1,2008,30.90659332
2,2008,16.34615326
1,2008,21.36752129
1,2008,29.80769157
1,2008,24.03846169
2,2008,42.73504257
2,2008,24.03846169
2,2008,15.86538506
2,2008,19.71153831
2,2008,20.25
1,2008,38.46154022
1,2008,17.30769157
2,2008,23.07692337
1,2008,17.78846169
2,2008,16.82692337
2,2008,13.46153831
2,2008,12.13942337
2,2008,11.05769253
1,2008,38.46154022
1,2008,16.82692337
1,2008,75.91093445
1,2008,26.44230843
1,2008,15.2564106
2,2008,12.23776245
1,2008,28.84615326
2,2008,17.78846169
1,2008,26.83363152
2,2008,15.93406582
1,2008,20.19230843
1,2008,18.84615326
1,2008,23.07692337
1,2008,34.61538315
1,2008,48.07692337
2,2008,6.923077106
1,2008,34.61538315
2,2008,5.542986393
1,2008,13.94230747
2,2008,11.05769253
2,2008,15.33333302
2,2008,7.142857075
1,2008,9
1,2008,13.46153831
2,2008,10.19230747
2,2008,9.615385056
2,2008,12.08791256
2,2008,11.92307663
2,2008,19.38775444
2,2008,13.46153831
2,2008,8.653845787
1,2008,29.9145298
2,2008,15.86538506
1,2008,17.78846169
2,2008,14.18269253
1,2008,12.5
2,2008,9.230769157
1,2008,12.5
2,2008,20.33333397
1,2008,6.923077106
2,2008,5
2,2008,15.38461494
2,2008,17.30769157
2,2008,24.03846169
2,2008,19.23077011
1,2008,25.69444466
2,2008,21.15384674
1,2008,35.57692337
1,2008,26.44230843
1,2008,39.90384674
2,2008,21.15384674
2,2008,28.84615326
2,2008,49.03845978
1,2008,25.48077011
2,2008,18.7509613
2,2008,14.9572649
2,2008,11.63967609
1,2008,28.84615326
1,2008,38.11346054
2,2008,22.5
1,2008,28.84615326
1,2008,19.23077011
2,2008,53.84615326
2,2008,23.07692337
1,2008,21.76113319
2,2008,17.71255112
1,2008,22.11538506
2,2008,15.6039505
1,2008,24.03846169
1,2008,18.21862411
2,2008,11.53846169
1,2008,21.36752129
2,2008,18.11188889
1,2008,13.98601437
2,2008,14.42307663
1,2008,21.63461494
2,2008,24.03846169
2,2008,21.63461494
1,2008,43.16239166
2,2008,21.63461494
2,2008,15.38461494
1,2008,42.30769348
2,2008,20.5128212
1,2008,16.34615326
2,2008,19.23077011
2,2008,30.76922989
2,2008,14.42307663
2,2008,30.28846169
2,2008,57.69230652
2,2008,14.42307663
1,2008,16.34711456
2,2008,20.60439491
1,2008,37.69230652
2,2008,21.36752129
1,2008,38.46154022
1,2008,3.846153736
2,2008,21.63461494
2,2008,30.28846169
2,2008,16.92307663
1,2008,35.76922989
1,2008,10
1,2008,32.05128098
1,2008,49.03845978
2,2008,54.61538315
2,2008,14.31623936
2,2008,16.34615326
1,2008,16.34615326
2,2008,12.01923084
2,2008,20.19230843
2,2008,15.8115387
1,2008,10.09615421
1,2008,16.82692337
1,2008,9.615385056
2,2008,38.46154022
2,2008,40.38461685
1,2008,39.90384674
1,2008,62.5
2,2008,13.46153831
2,2008,24.27884674
2,2008,36.05769348
2,2008,14.42307663
2,2008,22.21153831
2,2008,17.30865479
2,2008,34.23077011
2,2008,34.72222137
1,2008,20.83333397
1,2008,19.23077011
1,2008,24.03846169
2,2008,19.23077011
2,2008,50.96154022
2,2008,19.23077011
1,2008,28.84615326
1,2008,47.11538315
1,2008,17.30769157
2,2008,31.25
1,2008,38.46154022
2,2008,16.82692337
2,2008,16.82692337
1,2008,15
1,2008,9.134614944
2,2008,24.51922989
1,2008,25
2,2008,15.28846169
2,2008,22.72727203
1,2008,18.26922989
2,2008,15.74344063
1,2008,42.30769348
2,2008,27.88461494
1,2008,42.73504257
1,2008,40.86538315
2,2008,20.19230843
2,2008,25
1,2008,18.68131828
1,2008,16.02564049
1,2008,19.60059166
2,2008,19.23077011
2,2008,17.0118351
1,2008,39.42307663
2,2008,23.50427437
1,2008,16.27219009
2,2008,19.23077011
2,2008,26.04113197
2,2008,11.10281086
2,2008,49.51922989
2,2008,27.98583031
2,2008,34.61538315
2,2008,37.69230652
1,2008,30.28846169
1,2008,23.61673355
2,2008,24.03846169
1,2008,41.15384674
2,2008,19.23077011
1,2008,52.88461685
2,2008,19.23077011
2,2008,29.58579826
2,2008,32.05128098
1,2008,30.12820435
2,2008,17.13286781
1,2008,16.48351669
2,2008,32.69230652
1,2008,23.07692337
2,2008,27.88461494
2,2008,23.5
1,2008,10.38461494
1,2008,20.19230843
2,2008,20.03205109
1,2008,28.84615326
1,2008,38.46154022
1,2008,17.78846169
2,2008,21.63461494
2,2008,28.84615326
1,2008,25.96153831
2,2008,21.92307663
2,2008,20.19230843
2,2008,16.82692337
1,2008,19.23077011
2,2008,21.15384674
2,2008,13.07692337
2,2008,27.2435894
2,2008,18.26922989
1,2008,21.92384529
1,2008,27.77777863
2,2008,28.36538506
2,2008,23.50427437
1,2008,30.76922989
2,2008,13.46153831
1,2008,31.92307663
1,2008,25
1,2008,40.86538315
1,2008,23.16433525
1,2008,16.25
1,2008,19.23077011
2,2008,7.692307472
1,2008,34.13461685
2,2008,18.37606812
2,2008,16.66666603
2,2008,23.50427437
1,2008,40.86538315
1,2008,45.19230652
2,2008,17.30769157
1,2008,18.46230698
1,2008,15.34615421
2,2008,14.42307663
1,2008,17.30769157
1,2008,20.97902107
2,2008,31.73077011
2,2008,27.8125
2,2008,17.78846169
1,2008,22.3776226
1,2008,14.61538506
2,2008,13.22115421
2,2008,36.98225021
2,2008,44.23077011
2,2008,21.63461494
2,2008,16.64201164
2,2008,22.11538506
1,2008,40.38461685
1,2008,35
2,2008,65.86538696
2,2008,14.90384579
2,2008,19.23077011
2,2008,27.77777863
2,2008,36.98225021
1,2008,20.76922989
2,2008,19.23077011
2,2008,20.19230843
1,2008,13.46153831
1,2008,16.15384674
1,2008,32.69230652
1,2008,31.25
1,2008,21.92307663
1,2008,16.48351669
1,2008,26.92307663
2,2008,33.65384674
2,2008,18.26922989
2,2008,29.4871788
1,2008,37.5
1,2008,43.26922989
2,2008,23.07692337
1,2008,32.69230652
1,2008,27.88461494
2,2008,19.23077011
2,2008,28.84615326
1,2008,34.61538315
2,2008,14.42307663
1,2008,22.72727203
2,2008,18.77289391
1,2008,32.69230652
2,2008,39.01099014
2,2008,16.23931694
2,2008,34.13461685
1,2008,24.03846169
1,2008,35.89743423
1,2008,43.70629501
2,2008,19.23077011
1,2008,14.90384579
1,2008,32.69230652
2,2008,19.23077011
1,2008,22.72727203
2,2008,32.05128098
1,2008,19.23077011
1,2008,29.80769157
2,2008,36.05769348
2,2008,23.07692337
2,2008,17.1428566
1,2008,10.09615421
1,2008,28.84615326
2,2008,19.23077011
1,2008,30.76922989
1,2008,22.72727203
2,2008,21.63461494
2,2008,16.82692337
2,2008,23.5
2,2008,11.83431911
1,2008,43.26922989
1,2008,25.21367455
2,2008,32.05128098
1,2008,19.23077011
1,2008,24.03846169
2,2008,20.97902107
2,2008,23.54788017
1,2008,36.05865479
1,2008,21.63461494
1,2008,30.28846169
1,2008,19.23077011
2,2008,24.03846169
1,2008,19.23077011
1,2008,21.15384674
1,2008,32.69230652
1,2008,20.19230843
2,2008,2.903846264
1,2008,38.46154022
1,2008,59.13461685
2,2008,28.36538506
2,2008,57.69230652
1,2008,18.80341911
2,2008,17.30769157
1,2008,19.23077011
1,2008,16.82692337
1,2008,29.32692337
2,2008,21.63461494
2,2008,24.62740326
1,2008,34.61538315
1,2008,25
1,2008,24.23077011
2,2008,19.23077011
2,2008,17.78846169
1,2008,41.53845978
1,2008,13.35470104
